seqnames	start	end	width	strand	nTSSs	nTAGs	tsrPeak	tsrWdth	tsrTrq	tsrSI	tsrMSI	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	transcriptId	distanceToTSS
X	432213	432233	21	-	2	9	0.67	21	3.33	1.08	0.08	Promoter	10	431589	432200	612	2	YJL004C	YJL004C_mRNA	-33
X	434660	434687	28	-	5	22	0.32	28	5.36	-0.26	0.03	Promoter	10	433221	434651	1431	2	YJL002C	YJL002C_mRNA	-36
X	442564	442564	1	-	1	3	1	1	0	2	1	Promoter	10	440994	442553	1560	2	YJR003C	YJR003C_mRNA	-11
X	442598	442598	1	-	1	4	1	1	0	2	1	Promoter	10	440994	442553	1560	2	YJR003C	YJR003C_mRNA	-45
X	445660	445660	1	-	1	4	1	1	0	2	1	Promoter	10	442909	444861	1953	2	YJR004C	YJR004C_mRNA	-799
X	448779	448779	1	-	1	3	1	1	0	2	1	Promoter	10	448477	448758	282	2	YJR005C-A	YJR005C-A_mRNA	-21
X	454679	454735	57	-	6	107	0.76	57	18.08	0.66	0.48	Promoter	10	453683	454681	999	2	YJR009C	YJR009C_mRNA	0
X	454910	454910	1	-	1	5	1	1	0	2	1	Promoter	10	453683	454681	999	2	YJR009C	YJR009C_mRNA	-229
X	459473	459473	1	-	1	3	1	1	0	2	1	Promoter	10	458641	459426	786	2	YJR011C	YJR011C_mRNA	-47
X	460193	460213	21	-	2	11	0.64	21	2.73	1.05	0.05	Exon (YJR012C_mRNA/YJR012C, exon 1 of 1)	10	459795	460418	624	2	YJR012C	YJR012C_mRNA	225
X	466212	466227	16	-	4	25	0.48	16	3.66	0.24	0.12	Promoter	10	464451	466208	1758	2	YJR016C	YJR016C_mRNA	-19
X	467039	467055	17	-	6	55	0.44	17	3.35	-0.21	0.15	Promoter	10	466521	467033	513	2	YJR017C	YJR017C_mRNA	-22
X	468310	468314	5	-	2	8	0.62	5	-0.5	1.05	0.05	Promoter	10	467232	468281	1050	2	YJR019C	YJR019C_mRNA	-33
X	469573	469573	1	-	1	4	1	1	0	2	1	Promoter	10	468555	469579	1025	2	YJR021C	YJR021C_mRNA	6
X	469599	469644	46	-	5	27	0.3	46	-5.39	-0.26	0.03	Promoter	10	468555	469579	1025	2	YJR021C	YJR021C_mRNA	-65
X	470975	470975	1	-	1	3	1	1	0	2	1	Promoter	10	470230	470964	735	2	YJR024C	YJR024C_mRNA	-11
X	471623	471710	88	-	9	54	0.26	88	14.04	-0.92	0.08	Promoter	10	471138	471671	534	2	YJR025C	YJR025C_mRNA	0
X	471757	471757	1	-	1	6	1	1	0	2	1	Promoter	10	471138	471671	534	2	YJR025C	YJR025C_mRNA	-86
X	471807	471825	19	-	3	15	0.4	19	-0.2	0.48	0.04	Promoter	10	471138	471671	534	2	YJR025C	YJR025C_mRNA	-154
X	496490	496500	11	-	2	8	0.62	11	1.25	1.05	0.05	Promoter	10	492378	496451	4074	2	YJR033C	YJR033C_mRNA	-49
X	503141	503141	1	-	1	4	1	1	0	2	1	Exon (YJR036C_mRNA/YJR036C, exon 1 of 1)	10	500713	503391	2679	2	YJR036C	YJR036C_mRNA	250
X	503516	503566	51	-	10	105	0.17	51	3.71	-1.17	0.05	Promoter	10	500713	503391	2679	2	YJR036C	YJR036C_mRNA	-175
X	503603	503603	1	-	1	5	1	1	0	2	1	Promoter	10	500713	503391	2679	2	YJR036C	YJR036C_mRNA	-212
X	503697	503697	1	-	1	4	1	1	0	2	1	Promoter	10	500713	503391	2679	2	YJR036C	YJR036C_mRNA	-306
X	503722	503749	28	-	3	23	0.57	28	4.89	0.59	0.11	Exon (YJR038C_mRNA/YJR038C, exon 1 of 1)	10	503710	504072	363	2	YJR038C	YJR038C_mRNA	350
X	513830	513842	13	-	2	20	0.75	13	-3	1.19	0.19	Promoter	10	510239	513763	3525	2	YJR041C	YJR041C_mRNA	-79
X	517521	517551	31	-	3	14	0.57	31	2.86	0.59	0.11	Promoter	10	516461	517513	1053	2	YJR043C	YJR043C_mRNA	-38
X	519245	519287	43	-	18	190	0.12	43	2.55	-2.01	0.04	Promoter	10	518763	519185	423	2	YJR044C	YJR044C_mRNA	-102
X	521739	521761	23	-	5	59	0.73	23	-6.14	0.62	0.41	Promoter	10	519638	521602	1965	2	YJR045C	YJR045C_mRNA	-159
X	524508	524522	15	-	3	10	0.4	15	-0.1	0.43	0.01	Promoter	10	524012	524093	82	2	tS(AGA)J	tS(AGA)J_tRNA	-429
X	528494	528494	1	-	1	7	1	1	0	2	1	Promoter	10	526884	528476	1593	2	YJR049C	YJR049C_mRNA	-18
X	542641	542657	17	-	2	6	0.5	17	0	1	0	Promoter	10	541792	542502	711	2	YJR056C	YJR056C_mRNA	-155
X	545194	545246	53	-	10	58	0.21	53	-6.19	-1.21	0.03	Promoter	10	544732	545175	444	2	YJR058C	YJR058C_mRNA	-71
X	545433	545456	24	-	3	17	0.35	24	-4.03	0.42	0	Promoter	10	544732	545175	444	2	YJR058C	YJR058C_mRNA	-281
X	554841	554872	32	-	6	44	0.34	32	1	-0.37	0.08	Promoter	10	553476	554849	1374	2	YJR062C	YJR062C_mRNA	0
X	559166	559197	32	-	7	46	0.22	32	-1.17	-0.67	0.05	Promoter	10	557809	559158	1350	2	YJR065C	YJR065C_mRNA	-39
X	567450	567466	17	-	3	11	0.45	17	-0.09	0.46	0.03	Promoter	10	567019	567444	426	2	YJR067C	YJR067C_mRNA	-22
X	569408	569477	70	-	9	64	0.31	70	-5.86	-0.69	0.15	Promoter	10	568806	569399	594	2	YJR069C	YJR069C_mRNA	-78
X	570609	570691	83	-	11	82	0.28	83	-14.78	-1.07	0.11	Promoter	10	569621	570598	978	2	YJR070C	YJR070C_mRNA	-93
X	571290	571290	1	-	1	3	1	1	0	2	1	Promoter	10	569621	570598	978	2	YJR070C	YJR070C_mRNA	-692
X	571335	571335	1	-	1	3	1	1	0	2	1	Promoter	10	569621	570598	978	2	YJR070C	YJR070C_mRNA	-737
X	572133	572165	33	-	4	23	0.35	33	5.3	0.09	0.04	Promoter	10	570967	572124	1158	2	YJR072C	YJR072C_mRNA	-41
X	572959	572965	7	-	2	10	0.7	7	1.2	1.12	0.12	Promoter	10	572315	572935	621	2	YJR073C	YJR073C_mRNA	-30
X	576628	576682	55	-	10	54	0.22	55	4.46	-1.15	0.05	Promoter	10	575354	576601	1248	2	YJR076C	YJR076C_mRNA	-81
X	578230	578242	13	-	5	42	0.31	13	-1.69	-0.12	0.09	Promoter	10	577255	578190	936	2	YJR077C	YJR077C_mRNA	-52
X	581627	581660	34	-	6	19	0.21	34	5.03	-0.58	0	Promoter	10	580432	581616	1185	2	YJR080C	YJR080C_mRNA	-44
X	582350	582417	68	-	11	95	0.41	68	-0.68	-0.86	0.17	Promoter	10	581914	582255	342	2	YJR082C	YJR082C_mRNA	-162
X	583548	583572	25	-	6	29	0.28	25	-2.1	-0.46	0.05	Promoter	10	582608	583537	930	2	YJR083C	YJR083C_mRNA	-35
X	585320	585320	1	-	1	3	1	1	0	2	1	Exon (YJR085C_mRNA/YJR085C, exon 1 of 1)	10	585120	585437	318	2	YJR085C	YJR085C_mRNA	117
X	585369	585529	161	-	43	530	0.13	161	24.71	-2.9	0.1	Promoter	10	585120	585437	318	2	YJR085C	YJR085C_mRNA	0
X	585565	585565	1	-	1	5	1	1	0	2	1	Promoter	10	585120	585437	318	2	YJR085C	YJR085C_mRNA	-128
X	587395	587423	29	-	6	53	0.3	29	-1.17	-0.35	0.09	Promoter	10	586495	587373	879	2	YJR088C	YJR088C_mRNA	-50
X	594510	594510	1	-	1	4	1	1	0	2	1	Promoter	10	590872	594327	3456	2	YJR090C	YJR090C_mRNA	-183
X	594603	594633	31	-	4	33	0.36	31	2.33	0.14	0.07	Promoter	10	590872	594327	3456	2	YJR090C	YJR090C_mRNA	-306
X	598324	598324	1	-	1	16	1	1	0	2	1	Promoter	10	595061	598336	3276	2	YJR091C	YJR091C_mRNA	12
X	598361	598373	13	-	3	26	0.73	13	-2.69	0.89	0.3	Promoter	10	595061	598336	3276	2	YJR091C	YJR091C_mRNA	-37
X	598399	598399	1	-	1	3	1	1	0	2	1	Promoter	10	595061	598336	3276	2	YJR091C	YJR091C_mRNA	-63
X	604191	604191	1	-	1	3	1	1	0	2	1	Promoter	10	603220	604203	984	2	YJR093C	YJR093C_mRNA	12
X	604258	604288	31	-	4	18	0.44	31	3.5	0.14	0.07	Promoter	10	603220	604203	984	2	YJR093C	YJR093C_mRNA	-85
X	605639	605639	1	-	1	3	1	1	0	2	1	Promoter	10	604569	605651	1083	2	YJR094C	YJR094C_mRNA	12
X	605797	605797	1	-	1	3	1	1	0	2	1	Promoter	10	604569	605651	1083	2	YJR094C	YJR094C_mRNA	-146
X	605845	605845	1	-	1	3	1	1	0	2	1	Promoter	10	604569	605651	1083	2	YJR094C	YJR094C_mRNA	-194
X	605881	605881	1	-	1	3	1	1	0	2	1	Promoter	10	604569	605651	1083	2	YJR094C	YJR094C_mRNA	-230
X	607375	607375	1	-	1	4	1	1	0	2	1	Promoter	10	605936	607424	1489	2	IRT1	IRT1_ncRNA	49
X	607409	607433	25	-	3	12	0.42	25	4.33	0.45	0.02	Promoter	10	605936	607424	1489	2	IRT1	IRT1_ncRNA	0
X	612102	612102	1	-	1	3	1	1	0	2	1	Distal Intergenic	10	613186	615156	1971	2	YJR098C	YJR098C_mRNA	3054
X	615230	615230	1	-	1	3	1	1	0	2	1	Promoter	10	613186	615156	1971	2	YJR098C	YJR098C_mRNA	-74
X	617148	617148	1	-	1	4	1	1	0	2	1	Exon (YJR100C_mRNA/YJR100C, exon 1 of 1)	10	616351	617334	984	2	YJR100C	YJR100C_mRNA	186
X	617334	617343	10	-	3	20	0.6	10	1.35	0.65	0.15	Promoter	10	616351	617334	984	2	YJR100C	YJR100C_mRNA	0
X	617417	617417	1	-	1	3	1	1	0	2	1	Promoter	10	616351	617334	984	2	YJR100C	YJR100C_mRNA	-83
X	619833	619833	1	-	1	3	1	1	0	2	1	Promoter	10	619157	619765	609	2	YJR102C	YJR102C_mRNA	-68
X	619875	619875	1	-	1	9	1	1	0	2	1	Promoter	10	619157	619765	609	2	YJR102C	YJR102C_mRNA	-110
X	623041	623071	31	-	10	178	0.33	31	-4.06	-0.72	0.18	Promoter	10	622550	623014	465	2	YJR104C	YJR104C_mRNA	-57
X	628675	628738	64	-	12	130	0.38	64	2.12	-0.87	0.2	Promoter	10	628712	629083	372	1	YJR108W	YJR108W_mRNA	0
X	630692	630692	1	-	1	3	1	1	0	2	1	Exon (YJR109C_mRNA/YJR109C, exon 1 of 1)	10	629585	632941	3357	2	YJR109C	YJR109C_mRNA	2249
X	632961	633028	68	-	11	127	0.24	68	1.96	-1.1	0.1	Promoter	10	629585	632941	3357	2	YJR109C	YJR109C_mRNA	-87
X	636786	636806	21	-	2	10	0.6	21	2	1.03	0.03	Promoter	10	635855	636706	852	2	YJR111C	YJR111C_mRNA	-100
X	636834	636840	7	-	2	6	0.5	7	0	1	0	Promoter	10	635855	636706	852	2	YJR111C	YJR111C_mRNA	-134
X	638973	638995	23	-	2	9	0.67	23	3.67	1.08	0.08	Promoter	10	638232	638975	744	2	YJR113C	YJR113C_mRNA	0
X	639027	639045	19	-	2	6	0.5	19	0	1	0	Promoter	10	638232	638975	744	2	YJR113C	YJR113C_mRNA	-70
X	643970	643970	1	-	1	3	1	1	0	2	1	Exon (YJR118C_mRNA/YJR118C, exon 1 of 1)	10	643490	644101	612	2	YJR118C	YJR118C_mRNA	131
X	644134	644178	45	-	9	84	0.35	45	-6.88	-0.82	0.11	Promoter	10	643490	644101	612	2	YJR118C	YJR118C_mRNA	-77
X	654277	654277	1	-	1	4	1	1	0	2	1	Promoter	10	652892	654238	1347	2	YJR124C	YJR124C_mRNA	-39
X	656006	656023	18	-	5	111	0.37	18	1.73	-0.05	0.12	Promoter	10	654737	655963	1227	2	YJR125C	YJR125C_mRNA	-60
X	658651	658681	31	-	9	50	0.24	31	-1.46	-1.02	0.05	Promoter	10	656254	658689	2436	2	YJR126C	YJR126C_mRNA	38
X	662748	662839	92	-	7	47	0.4	92	12.88	-0.48	0.12	Exon (YJR127C_mRNA/YJR127C, exon 1 of 1)	10	658917	663059	4143	2	YJR127C	YJR127C_mRNA	311
X	663472	663472	1	-	1	7	1	1	0	2	1	Promoter	10	658917	663059	4143	2	YJR127C	YJR127C_mRNA	-413
X	667147	667169	23	-	6	35	0.31	23	1.69	-0.36	0.09	Promoter	10	665218	667137	1920	2	YJR130C	YJR130C_mRNA	-32
X	667199	667199	1	-	1	15	1	1	0	2	1	Promoter	10	665218	667137	1920	2	YJR130C	YJR130C_mRNA	-62
X	669225	669225	1	-	1	3	1	1	0	2	1	Distal Intergenic	10	665218	667137	1920	2	YJR130C	YJR130C_mRNA	-2088
X	675906	675923	18	-	2	16	0.62	18	2.12	1.05	0.05	Promoter	10	673729	675852	2124	2	YJR134C	YJR134C_mRNA	-71
X	676812	676812	1	-	1	4	1	1	0	2	1	Promoter	10	676059	676778	720	2	YJR135C	YJR135C_mRNA	-34
X	678704	678716	13	-	2	7	0.57	13	0.86	1.01	0.01	Promoter	10	677441	678706	1266	2	YJR136C	YJR136C_mRNA	0
X	683322	683322	1	-	1	3	1	1	0	2	1	Promoter	10	678957	683285	4329	2	YJR137C	YJR137C_mRNA	-37
X	683352	683352	1	-	1	3	1	1	0	2	1	Promoter	10	678957	683285	4329	2	YJR137C	YJR137C_mRNA	-67
X	690582	690625	44	-	4	22	0.45	44	-2.77	0.16	0.08	Promoter	10	689445	690524	1080	2	YJR139C	YJR139C_mRNA	-101
X	693608	693608	1	-	1	3	1	1	0	2	1	Exon (YJR140C_mRNA/YJR140C, exon 1 of 1)	10	690750	695696	4947	2	YJR140C	YJR140C_mRNA	2088
X	700626	700626	1	-	1	3	1	1	0	2	1	Promoter	10	698326	700614	2289	2	YJR143C	YJR143C_mRNA	-12
X	700661	700678	18	-	3	22	0.59	18	-2.86	0.62	0.13	Promoter	10	698326	700614	2289	2	YJR143C	YJR143C_mRNA	-64
X	700705	700705	1	-	1	3	1	1	0	2	1	Promoter	10	698326	700614	2289	2	YJR143C	YJR143C_mRNA	-91
X	702350	702353	4	-	2	7	0.57	4	0.21	1.01	0.01	Exon (YJR145C_mRNA/YJR145C, exon 2 of 2)	10	702027	703068	1042	2	YJR145C	YJR145C_mRNA	718
X	702411	702420	10	-	2	10	0.7	10	-1.8	1.12	0.12	Exon (YJR145C_mRNA/YJR145C, exon 2 of 2)	10	702027	703068	1042	2	YJR145C	YJR145C_mRNA	657
X	702599	702599	1	-	1	4	1	1	0	2	1	Exon (YJR145C_mRNA/YJR145C, exon 2 of 2)	10	702027	703068	1042	2	YJR145C	YJR145C_mRNA	469
X	703062	703133	72	-	9	180	0.33	72	-4.19	-0.6	0.18	Promoter	10	702027	703068	1042	2	YJR145C	YJR145C_mRNA	0
X	705229	705229	1	-	1	4	1	1	0	2	1	Distal Intergenic	10	702027	703068	1042	2	YJR145C	YJR145C_mRNA	-2161
X	705424	705424	1	-	1	3	1	1	0	2	1	Distal Intergenic	10	702027	703068	1042	2	YJR145C	YJR145C_mRNA	-2356
X	717590	717590	1	-	1	6	1	1	0	2	1	Distal Intergenic	10	712255	715740	3486	2	YJR151C	YJR151C_mRNA	-1850
X	724167	724167	1	-	1	6	1	1	0	2	1	Distal Intergenic	10	728574	729596	1023	2	YJR156C	YJR156C_mRNA	5429
X	724192	724215	24	-	4	26	0.42	24	-0.12	0.11	0.06	Distal Intergenic	10	728574	729596	1023	2	YJR156C	YJR156C_mRNA	5404
X	724389	724389	1	-	1	3	1	1	0	2	1	Distal Intergenic	10	728574	729596	1023	2	YJR156C	YJR156C_mRNA	5207
X	728861	728861	1	-	1	3	1	1	0	2	1	Exon (YJR156C_mRNA/YJR156C, exon 1 of 1)	10	728574	729596	1023	2	YJR156C	YJR156C_mRNA	735
XI	14532	14532	1	+	1	3	1	1	0	2	1	Promoter	11	14485	15708	1224	1	YKL219W	YKL219W_mRNA	47
XI	22176	22179	4	+	2	10	0.5	4	0	1	0	Promoter	11	22234	24084	1851	1	YKL217W	YKL217W_mRNA	-55
XI	25148	25188	41	+	11	166	0.39	41	5.01	-0.68	0.23	Promoter	11	25215	26159	945	1	YKL216W	YKL216W_mRNA	-27
XI	25530	25530	1	+	1	3	1	1	0	2	1	Exon (YKL216W_mRNA/YKL216W, exon 1 of 1)	11	25215	26159	945	1	YKL216W	YKL216W_mRNA	315
XI	25754	25754	1	+	1	3	1	1	0	2	1	Exon (YKL216W_mRNA/YKL216W, exon 1 of 1)	11	25215	26159	945	1	YKL216W	YKL216W_mRNA	539
XI	25866	25881	16	+	2	7	0.57	16	-1.07	1.01	0.01	Exon (YKL216W_mRNA/YKL216W, exon 1 of 1)	11	25215	26159	945	1	YKL216W	YKL216W_mRNA	651
XI	34332	34332	1	+	1	6	1	1	0	2	1	Promoter	11	34543	36414	1872	1	YKL212W	YKL212W_mRNA	-211
XI	34357	34357	1	+	1	5	1	1	0	2	1	Promoter	11	34543	36414	1872	1	YKL212W	YKL212W_mRNA	-186
XI	34418	34424	7	+	2	25	0.52	7	-0.12	1	0	Promoter	11	34543	36414	1872	1	YKL212W	YKL212W_mRNA	-119
XI	36332	36332	1	+	1	3	1	1	0	2	1	Exon (YKL212W_mRNA/YKL212W, exon 1 of 1)	11	34543	36414	1872	1	YKL212W	YKL212W_mRNA	1789
XI	38409	38409	1	+	1	3	1	1	0	2	1	Promoter	11	38811	38911	101	1	snR64	snR64_snoRNA	-402
XI	39101	39134	34	+	5	47	0.4	34	0.44	0.01	0.14	Promoter	11	39163	42237	3075	1	YKL210W	YKL210W_mRNA	-29
XI	47124	47148	25	+	2	6	0.5	25	0	1	0	Promoter	11	47157	47972	816	1	YKL208W	YKL208W_mRNA	-9
XI	48151	48163	13	+	4	33	0.33	13	0.33	0.05	0.03	Promoter	11	48194	48955	762	1	YKL207W	YKL207W_mRNA	-31
XI	50020	50020	1	+	1	4	1	1	0	2	1	Promoter	11	50051	53353	3303	1	YKL205W	YKL205W_mRNA	-31
XI	53666	53681	16	+	4	16	0.44	16	1.31	0.12	0.06	Promoter	11	53704	55602	1899	1	YKL204W	YKL204W_mRNA	-23
XI	66497	66497	1	+	1	3	1	1	0	2	1	Distal Intergenic	11	63821	64402	582	1	YKL202W	YKL202W_mRNA	2676
XI	69795	69805	11	+	2	6	0.5	11	0	1	0	Distal Intergenic	11	74624	74697	74	1	tN(GUU)K	tN(GUU)K_tRNA	-4819
XI	75760	75839	80	+	21	268	0.31	80	-9.93	-1.46	0.21	Promoter	11	75821	77032	1212	1	YKL195W	YKL195W_mRNA	0
XI	75883	75883	1	+	1	4	1	1	0	2	1	Promoter	11	75821	77032	1212	1	YKL195W	YKL195W_mRNA	62
XI	75951	75951	1	+	1	3	1	1	0	2	1	Exon (YKL195W_mRNA/YKL195W, exon 1 of 1)	11	75821	77032	1212	1	YKL195W	YKL195W_mRNA	130
XI	81005	81019	15	+	3	18	0.44	15	-3.5	0.52	0.07	Promoter	11	81035	82639	1605	1	YKL191W	YKL191W_mRNA	-16
XI	82901	82923	23	+	4	47	0.53	23	-3.94	0.37	0.19	Promoter	11	82947	83550	604	1	YKL190W	YKL190W_mRNA	-24
XI	84394	84394	1	+	1	3	1	1	0	2	1	Downstream (1-2kb)	11	84208	84291	84	1	tL(UAA)K	tL(UAA)K_tRNA	186
XI	84531	84531	1	+	1	9	1	1	0	2	1	Promoter	11	84704	85903	1200	1	YKL189W	YKL189W_mRNA	-173
XI	84557	84625	69	+	8	49	0.22	69	1.16	-0.86	0.05	Promoter	11	84704	85903	1200	1	YKL189W	YKL189W_mRNA	-79
XI	92156	92156	1	+	1	3	1	1	0	2	1	Distal Intergenic	11	94499	96265	1767	1	YKL185W	YKL185W_mRNA	-2343
XI	94146	94146	1	+	1	8	1	1	0	2	1	Promoter	11	94499	96265	1767	1	YKL185W	YKL185W_mRNA	-353
XI	94196	94196	1	+	1	4	1	1	0	2	1	Promoter	11	94499	96265	1767	1	YKL185W	YKL185W_mRNA	-303
XI	94225	94225	1	+	1	3	1	1	0	2	1	Promoter	11	94499	96265	1767	1	YKL185W	YKL185W_mRNA	-274
XI	96548	96607	60	+	8	46	0.3	60	13.35	-0.73	0.09	Promoter	11	96757	98157	1401	1	YKL184W	YKL184W_mRNA	-150
XI	98551	98586	36	+	6	28	0.25	36	1.68	-0.51	0.03	Promoter	11	98721	99641	921	1	YKL183W	YKL183W_mRNA	-135
XI	100102	100102	1	+	1	7	1	1	0	2	1	Promoter	11	100671	106826	6156	1	YKL182W	YKL182W_mRNA	-569
XI	100130	100161	32	+	7	46	0.28	32	-1.59	-0.57	0.08	Promoter	11	100671	106826	6156	1	YKL182W	YKL182W_mRNA	-510
XI	100253	100263	11	+	2	18	0.61	11	1.11	1.04	0.04	Promoter	11	100671	106826	6156	1	YKL182W	YKL182W_mRNA	-408
XI	100317	100371	55	+	13	196	0.33	55	3.66	-0.94	0.21	Promoter	11	100671	106826	6156	1	YKL182W	YKL182W_mRNA	-300
XI	100440	100440	1	+	1	3	1	1	0	2	1	Promoter	11	100671	106826	6156	1	YKL182W	YKL182W_mRNA	-231
XI	105457	105457	1	+	1	3	1	1	0	2	1	Exon (YKL182W_mRNA/YKL182W, exon 1 of 1)	11	107316	108599	1284	1	YKL181W	YKL181W_mRNA	-1859
XI	107099	107140	42	+	7	69	0.29	42	-8.6	-0.58	0.08	Promoter	11	107316	108599	1284	1	YKL181W	YKL181W_mRNA	-176
XI	109221	109275	55	+	15	289	0.36	55	-11.04	-1.07	0.21	Promoter	11	109269	110129	861	1	YKL180W	YKL180W_mRNA	0
XI	109369	109369	1	+	1	3	1	1	0	2	1	Promoter	11	109269	110129	861	1	YKL180W	YKL180W_mRNA	100
XI	118712	118774	63	+	9	38	0.18	63	6.45	-1.12	0.01	Promoter	11	118793	120304	1512	1	YKL175W	YKL175W_mRNA	-19
XI	122439	122529	91	+	10	109	0.35	91	1.55	-0.88	0.13	Promoter	11	122517	125543	3027	1	YKL173W	YKL173W_mRNA	0
XI	122595	122595	1	+	1	5	1	1	0	2	1	Promoter	11	122517	125543	3027	1	YKL173W	YKL173W_mRNA	78
XI	125682	125796	115	+	24	670	0.2	115	-4.25	-1.51	0.23	Promoter	11	125759	127042	1284	1	YKL172W	YKL172W_mRNA	0
XI	125912	125912	1	+	1	3	1	1	0	2	1	Exon (YKL172W_mRNA/YKL172W, exon 1 of 1)	11	125759	127042	1284	1	YKL172W	YKL172W_mRNA	153
XI	127350	127350	1	+	1	3	1	1	0	2	1	Promoter	11	127475	130261	2787	1	YKL171W	YKL171W_mRNA	-125
XI	127386	127394	9	+	3	44	0.68	9	-1.95	0.86	0.28	Promoter	11	127475	130261	2787	1	YKL171W	YKL171W_mRNA	-81
XI	130542	130582	41	+	5	31	0.52	41	0.39	0.04	0.15	Promoter	11	130634	131050	417	1	YKL170W	YKL170W_mRNA	-52
XI	143275	143275	1	+	1	4	1	1	0	2	1	Downstream (2-3kb)	11	144401	145378	978	1	YKL163W	YKL163W_mRNA	-1126
XI	143579	143617	39	+	8	52	0.31	39	1.02	-0.67	0.11	Promoter	11	144401	145378	978	1	YKL163W	YKL163W_mRNA	-784
XI	153214	153269	56	+	9	140	0.32	56	8.66	-0.54	0.2	Promoter	11	153269	153706	438	1	YKL160W	YKL160W_mRNA	0
XI	154566	154587	22	+	2	8	0.62	22	2.62	1.05	0.05	Promoter	11	154991	158232	3242	1	YKL157W	YKL157W_mRNA	-404
XI	154776	154776	1	+	1	3	1	1	0	2	1	Promoter	11	154991	158232	3242	1	YKL157W	YKL157W_mRNA	-215
XI	154815	154815	1	+	1	3	1	1	0	2	1	Promoter	11	154991	158232	3242	1	YKL157W	YKL157W_mRNA	-176
XI	154929	154980	52	+	12	106	0.31	52	-0.21	-1.21	0.11	Promoter	11	154991	158232	3242	1	YKL157W	YKL157W_mRNA	-11
XI	155539	155544	6	+	2	11	0.55	6	0.23	1.01	0.01	Intron (YKL157W_mRNA/YKL157W, intron 1 of 1)	11	154991	158232	3242	1	YKL157W	YKL157W_mRNA	548
XI	155570	155570	1	+	1	5	1	1	0	2	1	Intron (YKL157W_mRNA/YKL157W, intron 1 of 1)	11	154991	158232	3242	1	YKL157W	YKL157W_mRNA	579
XI	158559	158705	147	+	20	219	0.26	147	-15.29	-1.53	0.18	Promoter	11	158613	159212	600	1	YKL156W	YKL156W_mRNA	0
XI	158741	158741	1	+	1	8	1	1	0	2	1	Intron (YKL156W_mRNA/YKL156W, intron 1 of 1)	11	158613	159212	600	1	YKL156W	YKL156W_mRNA	128
XI	158773	158801	29	+	3	10	0.4	29	-0.8	0.43	0.01	Intron (YKL156W_mRNA/YKL156W, intron 1 of 1)	11	158613	159212	600	1	YKL156W	YKL156W_mRNA	160
XI	161502	161521	20	+	2	25	0.56	20	1.14	1.01	0.01	Promoter	11	161601	162335	735	1	YKL154W	YKL154W_mRNA	-80
XI	164932	164944	13	+	2	7	0.57	13	-0.86	1.01	0.01	Downstream (2-3kb)	11	163600	164109	510	1	YKL153W	YKL153W_mRNA	1332
XI	166218	166218	1	+	1	3	1	1	0	2	1	Promoter	11	166544	167452	909	1	YKL150W	YKL150W_mRNA	-326
XI	166473	166533	61	+	9	79	0.27	61	-15.68	-0.81	0.11	Promoter	11	166544	167452	909	1	YKL150W	YKL150W_mRNA	-11
XI	171736	171736	1	+	1	4	1	1	0	2	1	Promoter	11	171783	173861	2079	1	YKL146W	YKL146W_mRNA	-47
XI	171764	171774	11	+	4	26	0.46	11	0.65	0.24	0.12	Promoter	11	171783	173861	2079	1	YKL146W	YKL146W_mRNA	-9
XI	174135	174190	56	+	11	199	0.26	56	7.88	-0.93	0.15	Promoter	11	174213	175616	1404	1	YKL145W	YKL145W_mRNA	-23
XI	176727	176727	1	+	1	57	1	1	0	2	1	Promoter	11	176781	178172	1392	1	YKL143W	YKL143W_mRNA	-54
XI	176775	176775	1	+	1	4	1	1	0	2	1	Promoter	11	176781	178172	1392	1	YKL143W	YKL143W_mRNA	-6
XI	178455	178493	39	+	9	45	0.16	39	-5.8	-1.1	0.02	Promoter	11	178515	179174	660	1	YKL142W	YKL142W_mRNA	-22
XI	179626	179640	15	+	3	25	0.44	15	1.8	0.46	0.03	Promoter	11	179667	180263	597	1	YKL141W	YKL141W_mRNA	-27
XI	180474	180490	17	+	2	8	0.5	17	0	1	0	Promoter	11	180779	182425	1647	1	YKL140W	YKL140W_mRNA	-289
XI	180517	180517	1	+	1	4	1	1	0	2	1	Promoter	11	180779	182425	1647	1	YKL140W	YKL140W_mRNA	-262
XI	182775	182775	1	+	1	3	1	1	0	2	1	Promoter	11	182958	184544	1587	1	YKL139W	YKL139W_mRNA	-183
XI	185891	185916	26	+	4	25	0.4	26	-4.18	0.16	0.08	Promoter	11	185957	186292	336	1	YKL137W	YKL137W_mRNA	-41
XI	200443	200443	1	+	1	5	1	1	0	2	1	Downstream (2-3kb)	11	202999	203071	73	1	tK(CUU)K	tK(CUU)K_tRNA	-2556
XI	201996	201996	1	+	1	3	1	1	0	2	1	Downstream (1-2kb)	11	202999	203071	73	1	tK(CUU)K	tK(CUU)K_tRNA	-1003
XI	202044	202047	4	+	2	7	0.57	4	0.21	1.01	0.01	Promoter	11	202999	203071	73	1	tK(CUU)K	tK(CUU)K_tRNA	-952
XI	202195	202195	1	+	1	3	1	1	0	2	1	Promoter	11	202999	203071	73	1	tK(CUU)K	tK(CUU)K_tRNA	-804
XI	203483	203516	34	+	4	26	0.38	34	1.65	0.09	0.04	Promoter	11	203541	205253	1713	1	YKL127W	YKL127W_mRNA	-25
